country_code,city,location,lat,lon,pollutant,source_name,unit,value,last_updated,country_label,location_label,value_ugm3,cap_ugm3,above_limit,month,extreme_value,year
IN,NA,"HIMUDA Complex Phase-1, Baddi - HPPCB",30.943887,76.801991,O3,caaqm,µg/m³,85.4,2022-10-31T01:45:00Z,India,"HIMUDA Complex Phase-1, Baddi - HPPCB",85.4,1200,FALSE,10,TRUE,2022
IN,NA,"Naubad, Bidar - KSPCB",17.930306,77.482194,CO,caaqm,µg/m³,4630,2022-10-16T10:15:00Z,India,"Naubad, Bidar - KSPCB",4630,60000,FALSE,10,TRUE,2022
GR,ΑΤΤΙΚΗ,GR0030A,37.9432869,23.64751053,CO,EEA Greece,µg/m³,2000,2024-01-27T18:00:00Z,Greece,ΑΤΤΙΚΗ,2000,60000,FALSE,1,TRUE,2024
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,45.454517,4.766528,SO2,EEA France,µg/m³,7.8,2024-03-11T09:00:00Z,France,ATMO AUVERGNE-RHÔNE-ALPES,7.8,3000,FALSE,3,TRUE,2024
JP,NA,鹿児島市鴨池二丁目31番15号,31.563889,130.554444,CO,japan-soramame,ppm,0.9,2024-03-10T08:00:00Z,Japan,鹿児島市鴨池二丁目31番15号,1031.0429447852762,60000,FALSE,3,TRUE,2024
JP,NA,鹿児島市黒神町2554番地,31.592222,130.707778,SO2,japan-soramame,ppm,0.006,2024-03-10T08:00:00Z,Japan,鹿児島市黒神町2554番地,15.722699386503066,3000,FALSE,3,TRUE,2024
JP,NA,京都郡苅田町富久町１丁目１９－１,33.772778,130.983056,NO2,japan-soramame,ppm,0.011,2024-03-10T08:00:00Z,Japan,京都郡苅田町富久町１丁目１９－１,20.699795501022493,4000,FALSE,3,TRUE,2024
IL,NA,תחנה:ב.אליעזר,31.066309999999994,34.83676,O3,Israel,ppm,0.0503,2019-04-03T21:00:00Z,Israel,תחנה:ב.אליעזר,98.7484662576687,1200,FALSE,4,TRUE,2019
IN,NA,"DM College of Science, Imphal - Manipur PCB",24.8207389,93.94230849999998,SO2,caaqm,µg/m³,65.67,2022-10-31T02:00:00Z,India,"DM College of Science, Imphal - Manipur PCB",65.67,3000,FALSE,10,TRUE,2022
IN,NA,"Kalindi Kunj, Khurja - UPPCB",28.2348927,77.86830020000001,O3,caaqm,µg/m³,106.41,2022-10-31T01:45:00Z,India,"Kalindi Kunj, Khurja - UPPCB",106.41,1200,FALSE,10,TRUE,2022
IN,NA,"Rohini, Delhi - DPCC",28.732528,77.11992,CO,caaqm,µg/m³,7000,2022-10-30T20:30:00Z,India,"Rohini, Delhi - DPCC",7000,60000,FALSE,10,TRUE,2022
IN,NA,"Sector-1, Noida - UPPCB",28.589800000000004,77.3101,CO,caaqm,µg/m³,8970,2022-10-13T06:15:00Z,India,"Sector-1, Noida - UPPCB",8970,60000,FALSE,10,TRUE,2022
CA,N/A,Regina,50.45273,-104.61602,NO2,AirNow,ppm,0.033,2024-03-25T08:00:00Z,Canada,N/A,62.099386503067485,4000,FALSE,3,TRUE,2024
CN,NA,白羊墅,37.85309999999999,113.62919999999998,SO2,ChinaAQIData,µg/m³,57,2020-12-31T16:00:00Z,China,白羊墅,57,3000,FALSE,12,TRUE,2020
AU,South East Queensland,Wynnum,-27.4296,153.1581,O3,Australia - Queensland,ppm,0.013,2022-11-24T01:00:00Z,Australia,South East Queensland,25.52147239263804,1200,FALSE,11,TRUE,2022
BA,NA,Radakovo,44.195,17.932,SO2,Bosnia,µg/m³,113,2018-10-13T21:00:00Z,Bosnia and Herzegovina,Radakovo,113,3000,FALSE,10,TRUE,2018
ES,Manlleu,Manlleu,42.003307,2.2872992,O3,catalonia-mediambient,µg/m³,10,2024-03-23T02:00:00Z,Spain,Manlleu,10,1200,FALSE,3,TRUE,2024
ES,Ayto Madrid,NET_ES131A,40.42166665999999,-3.68222222,SO2,EEA Spain,µg/m³,18,2024-03-11T09:00:00Z,Spain,Ayto Madrid,18,3000,FALSE,3,TRUE,2024
JP,NA,室蘭市東町4－29,42.341944,141.027222,NO2,japan-soramame,ppm,0.015,2024-03-10T08:00:00Z,Japan,室蘭市東町4－29,28.226993865030675,4000,FALSE,3,TRUE,2024
JP,NA,福井市下六条町１７字立原２番,36.032222,136.231389,NO2,japan-soramame,ppm,0.012,2023-11-06T23:00:00Z,Japan,福井市下六条町１７字立原２番,22.58159509202454,4000,FALSE,11,TRUE,2023
MX,NA,San Cristobal,19.327222222222,-99.634288888889,NO2,Sinaica Mexico,ppm,0.043,2023-01-31T15:00:00Z,Mexico,San Cristobal,80.91738241308794,4000,FALSE,1,TRUE,2023
RS,Beograd,Beograd Ada petlja,44.7913433933573,20.4256007812383,CO,serbia,µg/m³,1202.7592499999998,2023-06-14T21:00:00Z,Serbia,Beograd,1202.7592499999998,60000,FALSE,6,TRUE,2023
TH,NA,Singburi City Hall,14.897778,100.411944,CO,Air4Thai,ppm,6.82,2022-03-19T02:00:00Z,Thailand,Singburi City Hall,7813.014314928426,60000,FALSE,3,TRUE,2022
TH,NA,"Map Ta Phut, Mueang",12.708296915688,101.16605097922998,O3,Thailand,ppm,0.114,2020-09-23T04:00:00Z,Thailand,"Map Ta Phut, Mueang",223.8036809815951,1200,FALSE,9,TRUE,2020
TR,İstanbul,İstanbul - Sultangazi-MTHM,41.10197,28.87202,PM2.5,Turkiye,µg/m³,53.834,2023-05-31T00:00:00Z,Turkey,İstanbul,53.834,2000,FALSE,5,TRUE,2023
TR,İstanbul,İstanbul - Üsküdar-MTHM,41.02705,29.02489,CO,Turkiye,µg/m³,1242732,2022-12-21T14:00:00Z,Turkey,İstanbul,1242732,60000,TRUE,12,FALSE,2022
TR,Ankara,Ankara - Ulus,39.9400835480569,32.8498997485429,NO2,Turkiye,µg/m³,161.91,2023-05-31T00:00:00Z,Turkey,Ankara,161.91,4000,FALSE,5,TRUE,2023
TR,Artvin,Artvin,41.1753200810326,41.8188520172037,O3,Turkiye,µg/m³,175.846,2023-05-22T19:00:00Z,Turkey,Artvin,175.846,1200,FALSE,5,TRUE,2023
TR,Sakarya,Sakarya - Hendek OSB - MTHM,40.754833,30.650194,CO,Turkiye,µg/m³,701668,2022-10-28T16:00:00Z,Turkey,Sakarya,701668,60000,TRUE,10,FALSE,2022
TW,臺北市,Datong,25.0632,121.513311,NO2,Taiwan,ppm,0.0312,2021-05-17T05:00:00Z,"Taiwan, China",臺北市,58.7121472392638,4000,FALSE,5,TRUE,2021
JP,NA,鹿屋市新栄町６４９,31.372499999999995,130.854167,SO2,japan-soramame,ppm,0.005,2024-03-10T08:00:00Z,Japan,鹿屋市新栄町６４９,13.102249488752555,3000,FALSE,3,TRUE,2024
JP,NA,倉敷市藤戸町天城２２８５,34.556944,133.815,NO2,japan-soramame,ppm,0.018,2024-03-10T08:00:00Z,Japan,倉敷市藤戸町天城２２８５,33.87239263803681,4000,FALSE,3,TRUE,2024
US,GBU,PM2.5 Mammoth Lakes,37.645726,-118.966548,PM2.5,AirNow,µg/m³,62,2022-11-10T09:00:00Z,United States,GBU,62,2000,FALSE,11,TRUE,2022
US,037,Cle Elum Mobile,47.197523,-120.958207,PM2.5,AirNow,µg/m³,68.6,2022-01-13T00:00:00Z,United States,037,68.6,2000,FALSE,1,TRUE,2022
US,CA8 - ARB,MMCA82041,40.882734,-121.653972,PM2.5,AirNow,µg/m³,62.7,2021-09-13T19:00:00Z,United States,CA8 - ARB,62.7,2000,FALSE,9,TRUE,2021
US,FS1 - Forest Service,Unit0269,38.979259,-105.353035,PM2.5,AirNow,µg/m³,67,2019-12-23T11:00:00Z,United States,FS1 - Forest Service,67,2000,FALSE,12,TRUE,2019
ZA,Alfred Nzo,Lebone,-25.5956514035919,27.1256297242044,SO2,South Africa,ppm,0.134191,2023-05-21T18:00:00Z,South Africa,Alfred Nzo,351.6407922290389,3000,FALSE,5,TRUE,2023
ZA,Sekhukhune,Steelpoort,-24.731501,30.134383,SO2,South Africa,ppm,0.035594,2023-04-17T12:00:00Z,South Africa,Sekhukhune,93.2722936605317,3000,FALSE,4,TRUE,2023
ZA,Alfred Nzo,Luka,-25.5077634717075,27.1838594119125,SO2,South Africa,ppm,0.157914,2022-08-04T23:00:00Z,South Africa,Alfred Nzo,413.80572515337417,3000,FALSE,8,TRUE,2022
CL,NA,Huasco II,-28.466498454912,-71.230636239723,SO2,Chile - SINCA,µg/m³,8.25,2021-06-27T21:00:00Z,Chile,Huasco II,8.25,3000,FALSE,6,TRUE,2021
CN,NA,新城一中,34.844,119.178,NO2,ChinaAQIData,µg/m³,64,2021-08-09T11:00:00Z,China,新城一中,64,4000,FALSE,8,TRUE,2021
IN,NA,"Town Hall - Lal Bagh, Darbhanga - BSPCB",26.151459999999997,85.89342,PM2.5,caaqm,µg/m³,408,2022-10-31T01:45:00Z,India,"Town Hall - Lal Bagh, Darbhanga - BSPCB",408,2000,FALSE,10,TRUE,2022
IN,NA,"Anand Vihar, Delhi - DPCC",28.6508,77.3152,NO2,CPCB,µg/m³,469,2018-02-21T21:15:00Z,India,"Anand Vihar, Delhi - DPCC",469,4000,FALSE,2,TRUE,2018
JP,NA,野々市市御経塚5丁目84番地,36.546389,136.600833,NO2,japan-soramame,ppm,0.011,2024-03-10T08:00:00Z,Japan,野々市市御経塚5丁目84番地,20.699795501022493,4000,FALSE,3,TRUE,2024
US,Denver-Aurora,Denver - CAMP - 2105,39.751099,-104.987198,NO2,AirNow,ppm,0.024,2023-05-30T14:00:00Z,United States,Denver-Aurora,45.16319018404908,4000,FALSE,5,TRUE,2023
ZA,City of Tshwane,Rosslyn-NAQI,-25.625126,28.09474,O3,South Africa,ppm,0.17792,2022-05-06T12:00:00Z,South Africa,City of Tshwane,349.2907975460123,1200,FALSE,5,TRUE,2022
ZA,City of Tshwane,ISAWS Laboratory,-25.911128,28.210444,NO2,South Africa,ppm,0.014276,2022-06-12T21:00:00Z,South Africa,City of Tshwane,26.864570961145194,4000,FALSE,6,TRUE,2022
AE,Abu Dhabi,Mussafah,24.34715,54.5028,NO2,adairquality-ae,µg/m³,41.31,2024-03-24T22:00:00Z,United Arab Emirates,Abu Dhabi,41.31,4000,FALSE,3,TRUE,2024
AT,NA,"In Gumpolding 18, Outdoor Sensor",48.26940303035886,14.14624520136225,PM2.5,airgradient,µg/m³,32.75,2024-02-22T09:00:00Z,Austria,"In Gumpolding 18, Outdoor Sensor",32.75,2000,FALSE,2,TRUE,2024
LT,National Air Monitoring Network,NET-LT001A,54.71527862949408,25.28944397,PM2.5,EEA Lithuania,µg/m³,67.30999755,2024-03-11T11:00:00Z,Lithuania,National Air Monitoring Network,67.30999755,2000,FALSE,3,TRUE,2024
MK,State Air Quality Monitoring Network,NET-MK005A,41.44056,22.007229999999996,SO2,EEA Macedonia,µg/m³,18.038,2024-03-11T12:00:00Z,"Macedonia, The former Yugoslav Rep. of",State Air Quality Monitoring Network,18.038,3000,FALSE,3,TRUE,2024
PL,Kraków,"Kraków, Aleja Krasińskiego",50.057678,19.926189,NO2,GIOS,µg/m³,36.5787,2024-03-24T09:00:00Z,Poland,Kraków,36.5787,4000,FALSE,3,TRUE,2024
PL,Katowice,"Katowice, ul. Plebiscytowa/A4",50.246795,19.019469,NO2,GIOS,µg/m³,44.8911,2024-03-24T09:00:00Z,Poland,Katowice,44.8911,4000,FALSE,3,TRUE,2024
TW,新北市,Sanchong,25.072611,121.493806,CO,Taiwan,ppm,0.98,2021-05-17T05:00:00Z,"Taiwan, China",新北市,1122.6912065439674,60000,FALSE,5,TRUE,2021
EC,NA,El Camal,-0.25192,-78.51713,NO2,Quito REMMAQ,ppm,54.08472258694,2021-04-28T07:00:00Z,Ecuador,El Camal,101776.60884356278,4000,TRUE,4,FALSE,2021
CA,N/A,Downtown Vancouver,49.282,-123.122,SO2,AirNow,ppm,0.0026,2024-03-25T08:00:00Z,Canada,N/A,6.813169734151329,3000,FALSE,3,TRUE,2024
CL,Coronel,Lota rural,-37.100696257418,-73.155760394707,CO,Chile - SINCA,µg/m³,4583.78,2021-08-20T21:00:00Z,Chile,Coronel,4583.78,60000,FALSE,8,TRUE,2021
CL,NA,Los Vientos,-32.833639,-70.99693,SO2,Chile - SINCA,µg/m³,0.1651,2016-02-16T18:00:00Z,Chile,Los Vientos,0.1651,3000,FALSE,2,TRUE,2016
BR,Osasco,Osasco,-23.52672142,-46.79207766,SO2,Sao Paulo CETESB,µg/m³,65,2023-04-05T15:00:00Z,Brazil,Osasco,65,3000,FALSE,4,TRUE,2023
BR,NA,S.André-Paço Municipal,-23.6569942,-46.53091876,CO,Sao Paulo,ppm,1.2,2017-10-27T18:00:00Z,Brazil,S.André-Paço Municipal,1374.723926380368,60000,FALSE,10,TRUE,2017
CA,N/A,Valemount,52.832459,-119.269821,PM2.5,AirNow,µg/m³,34.7,2024-03-25T08:00:00Z,Canada,N/A,34.7,2000,FALSE,3,TRUE,2024
HU,NA,Budapest Teleki tér,47.492104,19.087778,SO2,hungary-nms,µg/m³,7.2,2023-04-05T15:00:00Z,Hungary,Budapest Teleki tér,7.2,3000,FALSE,4,TRUE,2023
IN,NA,"New DM Office, Arrah - BSPCB",25.562609500000004,84.66326400000001,O3,caaqm,µg/m³,165.7,2022-10-31T01:45:00Z,India,"New DM Office, Arrah - BSPCB",165.7,1200,FALSE,10,TRUE,2022
IN,NA,"Birla Staff colony, Satna - MPPCB",24.5908256,80.8574279,CO,data.gov.in,µg/m³,80000,2018-03-14T03:30:00Z,India,"Birla Staff colony, Satna - MPPCB",80000,60000,TRUE,3,FALSE,2018
IT,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,NET.IT279A,43.462500000000006,11.87667,CO,EEA Italy,µg/m³,3400,2024-03-11T10:00:00Z,Italy,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,3400,60000,FALSE,3,TRUE,2024
JP,NA,北九州市小倉北区三萩野一丁目,33.869167,130.883056,NO2,japan-soramame,ppm,0.021,2024-03-10T08:00:00Z,Japan,北九州市小倉北区三萩野一丁目,39.51779141104294,4000,FALSE,3,TRUE,2024
JP,NA,玖珂郡和木町大字和木２丁目１５番１号,34.203333,132.221111,NO2,japan-soramame,ppm,0.024,2024-03-10T08:00:00Z,Japan,玖珂郡和木町大字和木２丁目１５番１号,45.16319018404908,4000,FALSE,3,TRUE,2024
DE,Dr. Steffen Freitag,NET.DE_NW,51.49654,6.980991,SO2,EEA Germany,µg/m³,9.134,2024-03-10T07:00:00Z,Germany,Dr. Steffen Freitag,9.134,3000,FALSE,3,TRUE,2024
EC,NA,Cotocollao,-0.11072,-78.49953,NO2,Quito REMMAQ,ppm,4.87405607904,2021-04-28T07:00:00Z,Ecuador,Cotocollao,9171.996736058501,4000,TRUE,4,FALSE,2021
EC,NA,Tumbaco,-0.21484,-78.40326,SO2,Quito REMMAQ,ppm,49.1814858952,2021-04-28T23:00:00Z,Ecuador,Tumbaco,128877.61968529504,3000,TRUE,4,TRUE,2021
ES,CCAA País Vasco,NET_ES216A,43.048109999999994,-2.19138,NO2,EEA Spain,µg/m³,47,2024-03-11T11:00:00Z,Spain,CCAA País Vasco,47,4000,FALSE,3,TRUE,2024
JP,NA,北九州市小倉北区大門一丁目６－４８,33.880833,130.873056,NO2,japan-soramame,ppm,0.013,2024-03-10T08:00:00Z,Japan,北九州市小倉北区大門一丁目６－４８,24.463394683026586,4000,FALSE,3,TRUE,2024
MX,Durango,ITD,24.034472222222004,-104.64502777778,NO2,Sinaica Mexico,ppm,0.041313,2024-01-01T06:00:00Z,Mexico,Durango,77.74278650306749,4000,FALSE,1,TRUE,2024
DE,Margit von Döhren,NET.DE_RP,50.42468499999999,7.481378,NO2,EEA Germany,µg/m³,45.17897415,2024-03-10T07:00:00Z,Germany,Margit von Döhren,45.17897415,4000,FALSE,3,TRUE,2024
EC,NA,Guamani,-0.33428,-78.5534,SO2,Quito REMMAQ,ppm,6.3473496864,2021-04-28T23:00:00Z,Ecuador,Guamani,16632.911836713618,3000,TRUE,4,FALSE,2021
ES,Vic,Vic,41.93501,2.2400014,O3,catalonia-mediambient,µg/m³,21,2024-03-23T03:00:00Z,Spain,Vic,21,1200,FALSE,3,TRUE,2024
FI,Helsingin seudun verkko (HSY),NET-FI004A,60.22392999953766,25.10244,O3,EEA Finland,µg/m³,64.85993,2024-03-11T12:00:00Z,Finland,Helsingin seudun verkko (HSY),64.85993,1200,FALSE,3,TRUE,2024
FI,Neste Oyj -verkko,NET-FI009A,60.36004999953894,25.566050000000004,SO2,EEA Finland,µg/m³,4.9522739,2024-03-11T12:00:00Z,Finland,Neste Oyj -verkko,4.9522739,3000,FALSE,3,TRUE,2024
ES,CCAA País Vasco,NET_ES216A,43.320519999999995,-3.07414,SO2,EEA Spain,µg/m³,24,2024-03-11T09:00:00Z,Spain,CCAA País Vasco,24,3000,FALSE,3,TRUE,2024
PL,NA,"Opatów, ul. Partyzantów",50.798077,21.425467,PM2.5,GIOS,µg/m³,119.15,2021-12-27T07:00:00Z,Poland,"Opatów, ul. Partyzantów",119.15,2000,FALSE,12,TRUE,2021
TR,Tekirdağ,Tekirdağ - Çorlu OSB - MTHM,41.181944,27.816944,CO,Turkiye,µg/m³,757274,2022-10-28T14:00:00Z,Turkey,Tekirdağ,757274,60000,TRUE,10,FALSE,2022
TR,Ordu,Karşıyaka,40.97375,37.9075278,NO2,Turkey,µg/m³,40,2017-07-20T21:00:00Z,Turkey,Ordu,40,4000,FALSE,7,TRUE,2017
TW,桃園市,Zhongli,24.953278,121.221667,CO,Taiwan,ppm,0.56,2021-05-17T05:00:00Z,"Taiwan, China",桃園市,641.5378323108384,60000,FALSE,5,TRUE,2021
US,Ashtabula,Conneaut,41.959695,-80.572808,SO2,AirNow,ppm,0.002,2021-12-30T14:00:00Z,United States,Ashtabula,5.240899795501022,3000,FALSE,12,TRUE,2021
AU,NA,Caringbah NSW,-34.0467846944686,151.1229561199615,PM2.5,airgradient,µg/m³,9.72103182474772,2024-02-22T09:00:00Z,Australia,Caringbah NSW,9.72103182474772,2000,FALSE,2,TRUE,2024
AU,Canberra,Civic,-35.285399,149.131536,O3,Australia - ACT,ppm,13,2024-01-29T22:00:00Z,Australia,Canberra,25521.47239263804,1200,TRUE,1,TRUE,2024
BA,NA,Bjelave,43.866,18.423,O3,Bosnia,µg/m³,97,2018-10-13T21:00:00Z,Bosnia and Herzegovina,Bjelave,97,1200,FALSE,10,TRUE,2018
CN,NA,豫源饭店,36.54579999999999,104.17309999999999,SO2,ChinaAQIData,µg/m³,65,2020-12-31T16:00:00Z,China,豫源饭店,65,3000,FALSE,12,TRUE,2020
CN,NA,铁佛寺,36.11000000000001,114.28600000000002,CO,ChinaAQIData,µg/m³,2800,2020-01-15T04:00:00Z,China,铁佛寺,2800,60000,FALSE,1,TRUE,2020
CN,NA,供排水公司,40.1114,113.2803,SO2,ChinaAQIData,µg/m³,69,2019-12-31T10:00:00Z,China,供排水公司,69,3000,FALSE,12,TRUE,2019
US,BANNOCK,Shoshone Bannock Tri,42.589833,-112.458889,PM2.5,AirNow,µg/m³,95.3,2019-11-01T18:00:00Z,United States,BANNOCK,95.3,2000,FALSE,11,TRUE,2019
US,CA8 - ARB,MMCA82041,40.882734,-121.653972,PM2.5,AirNow,µg/m³,59.3,2021-09-13T16:00:00Z,United States,CA8 - ARB,59.3,2000,FALSE,9,TRUE,2021
US,Stockton,Stockton - Hazelton,37.9508,-121.2675,NO2,AirNow,ppm,0.033,2019-04-19T13:00:00Z,United States,Stockton,62.099386503067485,4000,FALSE,4,TRUE,2019
US,FRA,MMFRA1001,39.07573,-121.634016,PM2.5,AirNow,µg/m³,47,2018-02-05T05:00:00Z,United States,FRA,47,2000,FALSE,2,TRUE,2018
ZA,Alfred Nzo,Luka,-25.5077634717075,27.1838594119125,PM2.5,South Africa,µg/m³,81,2023-05-26T16:00:00Z,South Africa,Alfred Nzo,81,2000,FALSE,5,TRUE,2023
ZA,Alfred Nzo,Luka,-25.5077634717075,27.1838594119125,SO2,South Africa,ppm,0.029026,2023-05-26T16:00:00Z,South Africa,Alfred Nzo,76.06117873210633,3000,FALSE,5,TRUE,2023
ZA,Nelson Mandela Bay Metro,Motherwell Day Hospital,-33.811066,25.597658,O3,South Africa,ppm,0.031068,2022-02-08T10:00:00Z,South Africa,Nelson Mandela Bay Metro,60.992392638036804,1200,FALSE,2,TRUE,2022
IN,NA,"Urban Estate-II, Hisar - HSPCB",29.140559999999997,75.744941,O3,caaqm,µg/m³,82.7,2022-10-31T01:45:00Z,India,"Urban Estate-II, Hisar - HSPCB",82.7,1200,FALSE,10,TRUE,2022
IN,NA,"Sector-51, Gurugram - HSPCB",28.422699999999995,77.06669999999998,PM2.5,caaqm,µg/m³,472.46,2022-10-16T16:00:00Z,India,"Sector-51, Gurugram - HSPCB",472.46,2000,FALSE,10,TRUE,2022
IN,NA,"Pimpleshwar Mandir, Thane - MPCB",19.192056,72.9585188,SO2,caaqm,µg/m³,73.33,2022-10-16T11:45:00Z,India,"Pimpleshwar Mandir, Thane - MPCB",73.33,3000,FALSE,10,TRUE,2022
IN,NA,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,NO2,caaqm,µg/m³,157.02,2022-08-02T10:30:00Z,India,"Chandni Chowk, Delhi - IITM",157.02,4000,FALSE,8,TRUE,2022
TH,NA,NARIT ASTROPARK (Research building),18.851438300930976,98.95771486398863,PM2.5,airgradient,µg/m³,141.79166666666666,2024-03-19T09:00:00Z,Thailand,NARIT ASTROPARK (Research building),141.79166666666666,2000,FALSE,3,TRUE,2024
TH,Bangkok,Thai Meteorological Department,13.666183,100.605742,CO,Air4Thai,ppm,980.49,2021-09-16T11:00:00Z,Thailand,Bangkok,1123252.5521472394,60000,TRUE,9,TRUE,2021
TH,NA,"Din Daeng Rd., Din Daeng",13.762406000000002,100.550598,CO,Thailand,ppm,1.4,2020-09-23T03:00:00Z,Thailand,"Din Daeng Rd., Din Daeng",1603.844580777096,60000,FALSE,9,TRUE,2020
TR,Bursa,Bursa,40.2344360257863,29.038061364418,SO2,Turkiye,µg/m³,51.484,2023-05-31T00:00:00Z,Turkey,Bursa,51.484,3000,FALSE,5,TRUE,2023
TW,臺北市,Datong,25.0632,121.513311,CO,Taiwan,ppm,1.22,2021-05-17T05:00:00Z,"Taiwan, China",臺北市,1397.6359918200412,60000,FALSE,5,TRUE,2021
US,CLARK,Las Vegas Paiute,36.357778,-115.361389,O3,AirNow,ppm,0.098,2019-12-27T00:00:00Z,United States,CLARK,192.3926380368098,1200,FALSE,12,TRUE,2019
US,GBU,GBUAPCD EBAM @ Crowl,37.565582,-118.723583,PM2.5,AirNow,µg/m³,128,2018-06-26T10:00:00Z,United States,GBU,128,2000,FALSE,6,TRUE,2018
ZA,Gert Sibande,Standerton - MP Province,-26.964112,29.2232,NO2,South Africa,ppm,0.057551,2023-05-20T16:00:00Z,South Africa,Gert Sibande,108.29944826175868,4000,FALSE,5,TRUE,2023
IN,NA,"Vasundhara, Ghaziabad - UPPCB",28.6603346,77.3572563,NO2,caaqm,µg/m³,253.8,2022-10-31T02:00:00Z,India,"Vasundhara, Ghaziabad - UPPCB",253.8,4000,FALSE,10,TRUE,2022
IN,NA,"Diwator Nagar, Koppal - KSPCB",15.34763,76.181767,O3,caaqm,µg/m³,96.97,2022-10-16T14:45:00Z,India,"Diwator Nagar, Koppal - KSPCB",96.97,1200,FALSE,10,TRUE,2022
IN,NA,"R K Puram, Delhi - DPCC",28.5648,77.1744,SO2,CPCB,µg/m³,56.9,2018-02-21T21:15:00Z,India,"R K Puram, Delhi - DPCC",56.9,3000,FALSE,2,TRUE,2018
JP,NA,大分市奥田７５４ー１,33.215,131.594722,NO2,japan-soramame,ppm,0.013,2024-03-10T08:00:00Z,Japan,大分市奥田７５４ー１,24.463394683026586,4000,FALSE,3,TRUE,2024
JP,NA,横浜市港南区港南中央通６－１,35.401111,139.590556,NO2,japan-soramame,ppm,0.015,2024-03-10T08:00:00Z,Japan,横浜市港南区港南中央通６－１,28.226993865030675,4000,FALSE,3,TRUE,2024
JP,NA,横浜市金沢区富岡東６－１６－１,35.362222,139.633333,NO2,japan-soramame,ppm,0.011,2024-03-10T08:00:00Z,Japan,横浜市金沢区富岡東６－１６－１,20.699795501022493,4000,FALSE,3,TRUE,2024
MX,Juárez,Canales Lira,31.735555555556,-106.50361111111,CO,Sinaica Mexico,ppm,1242.35824166667,2021-09-18T11:00:00Z,Mexico,Juárez,1423249.6666291791,60000,TRUE,9,TRUE,2021
TR,Gümüşhane,Gümüşhane,40.4597797058921,39.4804561604182,CO,Turkiye,µg/m³,433853,2022-10-28T00:00:00Z,Turkey,Gümüşhane,433853,60000,TRUE,10,FALSE,2022
TR,Kayseri,Kayseri - Talas,38.698954,35.553436,CO,Turkiye,µg/m³,1049375,2022-10-26T18:00:00Z,Turkey,Kayseri,1049375,60000,TRUE,10,FALSE,2022
TR,Çanakkale,Çanakkale,40.1369400024126,26.4058326159203,CO,Turkiye,µg/m³,1044429,2022-10-28T12:00:00Z,Turkey,Çanakkale,1044429,60000,TRUE,10,FALSE,2022
JP,NA,倉敷市松江３－１１－２６,34.508333,133.761944,SO2,japan-soramame,ppm,0.007,2024-03-10T08:00:00Z,Japan,倉敷市松江３－１１－２６,18.343149284253577,3000,FALSE,3,TRUE,2024
US,Pittsfield,PITTSFIELD,42.4478,-73.2547,PM2.5,AirNow,µg/m³,43,2018-05-31T13:00:00Z,United States,Pittsfield,43,2000,FALSE,5,TRUE,2018
ZA,Gert Sibande,Ermelo-NAQI,-26.493348,29.968054,CO,South Africa,ppm,5.94,2023-05-16T09:00:00Z,South Africa,Gert Sibande,6804.883435582823,60000,FALSE,5,TRUE,2023
ZA,Alfred Nzo,Luka,-25.5077634717075,27.1838594119125,SO2,South Africa,ppm,0.038294,2022-08-05T04:00:00Z,South Africa,Alfred Nzo,100.34750838445808,3000,FALSE,8,TRUE,2022
ZA,Bojanala Platinum,Damonsville,-25.625702,27.851825,SO2,South Africa,ppm,0.14067,2022-05-23T13:00:00Z,South Africa,Bojanala Platinum,368.61868711656433,3000,FALSE,5,TRUE,2022
US,New York-Northern New Jersey-Long Island,Rahway PM,40.603943,-74.276176,PM2.5,AirNow,µg/m³,37.4,2023-05-30T20:00:00Z,United States,New York-Northern New Jersey-Long Island,37.4,2000,FALSE,5,TRUE,2023
AT,NA,Schottergrube,47.727579,16.106267,PM2.5,airgradient,µg/m³,32.2738094329834,2024-02-22T09:00:00Z,Austria,Schottergrube,32.2738094329834,2000,FALSE,2,TRUE,2024
CA,BRITISH COLUMBIA,Burns Lake Fire Cent,54.2307,-125.7643,PM2.5,AirNow,µg/m³,20.1,2024-03-25T08:00:00Z,Canada,BRITISH COLUMBIA,20.1,2000,FALSE,3,TRUE,2024
CA,N/A,Trail Columbia Garde,49.046405,-117.60711,SO2,AirNow,ppm,0.004200000000000001,2024-03-25T08:00:00Z,Canada,N/A,11.005889570552148,3000,FALSE,3,TRUE,2024
CA,NA,"Montgomery, Calgary",51.07583662516606,-114.15994576851888,PM2.5,airgradient,µg/m³,22.905505816141766,2024-03-25T07:00:00Z,Canada,"Montgomery, Calgary",22.905505816141766,2000,FALSE,3,TRUE,2024
CL,Alto Hospicio,Alto Hospicio,-20.290466881209,-70.100192427636,PM2.5,Chile - SINCA,µg/m³,42,2024-02-29T19:00:00Z,Chile,Alto Hospicio,42,2000,FALSE,2,TRUE,2024
CN,NA,明珠广场,31.7848,117.19589999999998,NO2,ChinaAQIData,µg/m³,68,2021-08-09T11:00:00Z,China,明珠广场,68,4000,FALSE,8,TRUE,2021
